ontology	gene_id	kegg_ID	kegg_name	evidence
kegg	CD80	hsa05320	"Autoimmune thyroid disease"	
kegg	CD80	hsa05322	"Systemic lupus erythematosus"	
kegg	CD80	hsa05323	"Rheumatoid arthritis"	
kegg	CD80	hsa05330	"Allograft rejection"	
kegg	CD80	hsa05332	"Graft-versus-host disease"	
kegg	CD80	hsa05416	"Viral myocarditis"	
kegg	CD82	hsa04115	"p53 signaling pathway"	
kegg	CD86	hsa04514	"Cell adhesion molecules (CAMs)"	
kegg	CD86	hsa04620	"Toll-like receptor signaling pathway"	
kegg	CD86	hsa04672	"Intestinal immune network for IgA production"	
kegg	CD86	hsa04940	"Type I diabetes mellitus"	
kegg	CD86	hsa05320	"Autoimmune thyroid disease"	
kegg	CD86	hsa05322	"Systemic lupus erythematosus"	
kegg	CD86	hsa05323	"Rheumatoid arthritis"	
kegg	CD86	hsa05330	"Allograft rejection"	
kegg	CD86	hsa05332	"Graft-versus-host disease"	
kegg	CD86	hsa05416	"Viral myocarditis"	
kegg	CD8B	hsa04514	"Cell adhesion molecules (CAMs)"	
kegg	CD8B	hsa04612	"Antigen processing and presentation"	
kegg	CD8B	hsa04640	"Hematopoietic cell lineage"	
kegg	CD8B	hsa04660	"T cell receptor signaling pathway"	
kegg	CD8B	hsa05340	"Primary immunodeficiency"	
kegg	CD9	hsa04640	"Hematopoietic cell lineage"	
kegg	CD99	hsa04514	"Cell adhesion molecules (CAMs)"	
kegg	CD99	hsa04670	"Leukocyte transendothelial migration"	
kegg	CDA	hsa00240	"Pyrimidine metabolism"	
kegg	CDA	hsa00983	"Drug metabolism - other enzymes"	
kegg	CDA	hsa01100	"Metabolic pathways"	
kegg	CDC14A	hsa04110	"Cell cycle"	
kegg	CDC14B	hsa04110	"Cell cycle"	
kegg	CDC16	hsa04110	"Cell cycle"	
kegg	CDC16	hsa04114	"Oocyte meiosis"	
kegg	CDC16	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	CDC16	hsa04914	"Progesterone-mediated oocyte maturation"	
kegg	CDC20	hsa04110	"Cell cycle"	
kegg	CDC20	hsa04114	"Oocyte meiosis"	
kegg	CDC20	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	CDC23	hsa04110	"Cell cycle"	
kegg	CDC23	hsa04114	"Oocyte meiosis"	
kegg	CDC23	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	CDC23	hsa04914	"Progesterone-mediated oocyte maturation"	
kegg	CDC25A	hsa04110	"Cell cycle"	
kegg	CDC25A	hsa04914	"Progesterone-mediated oocyte maturation"	
kegg	CDC25B	hsa04010	"MAPK signaling pathway"	
kegg	CDC25B	hsa04110	"Cell cycle"	
kegg	CDC25B	hsa04914	"Progesterone-mediated oocyte maturation"	
kegg	CDC25C	hsa04110	"Cell cycle"	
kegg	CDC25C	hsa04114	"Oocyte meiosis"	
kegg	CDC25C	hsa04914	"Progesterone-mediated oocyte maturation"	
kegg	CDC26	hsa04110	"Cell cycle"	
kegg	CDC26	hsa04114	"Oocyte meiosis"	
kegg	CDC26	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	CDC26	hsa04914	"Progesterone-mediated oocyte maturation"	
kegg	CDC27	hsa04110	"Cell cycle"	
kegg	CDC27	hsa04114	"Oocyte meiosis"	
kegg	CDC27	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	CDC27	hsa04914	"Progesterone-mediated oocyte maturation"	
kegg	CDC34	hsa04120	"Ubiquitin mediated proteolysis"	
kegg	CDC40	hsa03040	Spliceosome	
kegg	CDC42	hsa04010	"MAPK signaling pathway"	
kegg	CDC42	hsa04062	"Chemokine signaling pathway"	
kegg	CDC42	hsa04144	Endocytosis	
kegg	CDC42	hsa04360	"Axon guidance"	
kegg	CDC42	hsa04370	"VEGF signaling pathway"	
kegg	CDC42	hsa04510	"Focal adhesion"	
kegg	CDC42	hsa04520	"Adherens junction"	
kegg	CDC42	hsa04530	"Tight junction"	
kegg	CDC42	hsa04660	"T cell receptor signaling pathway"	
kegg	CDC42	hsa04666	"Fc gamma R-mediated phagocytosis"	
kegg	CDC42	hsa04670	"Leukocyte transendothelial migration"	
kegg	CDC42	hsa04722	"Neurotrophin signaling pathway"	
kegg	CDC42	hsa04810	"Regulation of actin cytoskeleton"	
kegg	CDC42	hsa04912	"GnRH signaling pathway"	
kegg	CDC42	hsa05100	"Bacterial invasion of epithelial cells"	
kegg	CDC42	hsa05120	"Epithelial cell signaling in Helicobacter pylori infection"	
kegg	CDC42	hsa05130	"Pathogenic Escherichia coli infection"	
kegg	CDC42	hsa05131	Shigellosis	
kegg	CDC42	hsa05200	"Pathways in cancer"	
kegg	CDC42	hsa05211	"Renal cell carcinoma"	
kegg	CDC42	hsa05212	"Pancreatic cancer"	
kegg	CDC45	hsa04110	"Cell cycle"	
kegg	CDC5L	hsa03040	Spliceosome	
kegg	CDC6	hsa04110	"Cell cycle"	
kegg	CDC7	hsa04110	"Cell cycle"	
kegg	CDH1	hsa04514	"Cell adhesion molecules (CAMs)"	
kegg	CDH1	hsa04520	"Adherens junction"	
kegg	CDH1	hsa05100	"Bacterial invasion of epithelial cells"	
kegg	CDH1	hsa05130	"Pathogenic Escherichia coli infection"	
kegg	CDH1	hsa05200	"Pathways in cancer"	
kegg	CDH1	hsa05213	"Endometrial cancer"	
kegg	CDH1	hsa05216	"Thyroid cancer"	
kegg	CDH1	hsa05218	Melanoma	
kegg	CDH1	hsa05219	"Bladder cancer"	
kegg	CDH15	hsa04514	"Cell adhesion molecules (CAMs)"	
kegg	CDH2	hsa04514	"Cell adhesion molecules (CAMs)"	
kegg	CDH2	hsa05412	"Arrhythmogenic right ventricular cardiomyopathy (ARVC)"	
kegg	CDH3	hsa04514	"Cell adhesion molecules (CAMs)"	
kegg	CDH4	hsa04514	"Cell adhesion molecules (CAMs)"	
kegg	CDH5	hsa04514	"Cell adhesion molecules (CAMs)"	
kegg	CDH5	hsa04670	"Leukocyte transendothelial migration"	
kegg	CDIPT	hsa00562	"Inositol phosphate metabolism"	
kegg	CDIPT	hsa00564	"Glycerophospholipid metabolism"	
kegg	CDIPT	hsa01100	"Metabolic pathways"	
kegg	CDIPT	hsa04070	"Phosphatidylinositol signaling system"	
kegg	CDK1	hsa04110	"Cell cycle"	
kegg	CDK1	hsa04114	"Oocyte meiosis"	
kegg	CDK1	hsa04115	"p53 signaling pathway"	
kegg	CDK1	hsa04540	"Gap junction"	
kegg	CDK1	hsa04914	"Progesterone-mediated oocyte maturation"	
kegg	CDK2	hsa04110	"Cell cycle"	
kegg	CDK2	hsa04114	"Oocyte meiosis"	
kegg	CDK2	hsa04115	"p53 signaling pathway"	
kegg	CDK2	hsa04914	"Progesterone-mediated oocyte maturation"	
kegg	CDK2	hsa05200	"Pathways in cancer"	
kegg	CDK2	hsa05215	"Prostate cancer"	
kegg	CDK2	hsa05222	"Small cell lung cancer"	
kegg	CDK4	hsa04110	"Cell cycle"	
kegg	CDK4	hsa04115	"p53 signaling pathway"	
kegg	CDK4	hsa04530	"Tight junction"	
kegg	CDK4	hsa04660	"T cell receptor signaling pathway"	
kegg	CDK4	hsa05200	"Pathways in cancer"	
kegg	CDK4	hsa05212	"Pancreatic cancer"	
kegg	CDK4	hsa05214	Glioma	
kegg	CDK4	hsa05218	Melanoma	
kegg	CDK4	hsa05219	"Bladder cancer"	
kegg	CDK4	hsa05220	"Chronic myeloid leukemia"	
kegg	CDK4	hsa05222	"Small cell lung cancer"	
kegg	CDK4	hsa05223	"Non-small cell lung cancer"	
kegg	CDK5	hsa04360	"Axon guidance"	
kegg	CDK5	hsa05010	"Alzheimer's disease"	
kegg	CDK5R1	hsa05010	"Alzheimer's disease"	
kegg	CDK6	hsa04110	"Cell cycle"	
kegg	CDK6	hsa04115	"p53 signaling pathway"	
kegg	CDK6	hsa05200	"Pathways in cancer"	
kegg	CDK6	hsa05212	"Pancreatic cancer"	
kegg	CDK6	hsa05214	Glioma	
kegg	CDK6	hsa05218	Melanoma	
kegg	CDK6	hsa05220	"Chronic myeloid leukemia"	
kegg	CDK6	hsa05222	"Small cell lung cancer"	
kegg	CDK6	hsa05223	"Non-small cell lung cancer"	
kegg	CDK7	hsa03420	"Nucleotide excision repair"	
kegg	CDK7	hsa04110	"Cell cycle"	
kegg	CDKN1A	hsa04012	"ErbB signaling pathway"	
kegg	CDKN1A	hsa04110	"Cell cycle"	
kegg	CDKN1A	hsa04115	"p53 signaling pathway"	
kegg	CDKN1A	hsa05160	"Hepatitis C"	
kegg	CDKN1A	hsa05200	"Pathways in cancer"	
kegg	CDKN1A	hsa05214	Glioma	
kegg	CDKN1A	hsa05215	"Prostate cancer"	
kegg	CDKN1A	hsa05218	Melanoma	
kegg	CDKN1A	hsa05219	"Bladder cancer"	
kegg	CDKN1A	hsa05220	"Chronic myeloid leukemia"	
kegg	CDKN1B	hsa04012	"ErbB signaling pathway"	
kegg	CDKN1B	hsa04110	"Cell cycle"	
kegg	CDKN1B	hsa05200	"Pathways in cancer"	
kegg	CDKN1B	hsa05215	"Prostate cancer"	
kegg	CDKN1B	hsa05220	"Chronic myeloid leukemia"	
kegg	CDKN1B	hsa05222	"Small cell lung cancer"	
kegg	CDKN1C	hsa04110	"Cell cycle"	
kegg	CDKN2B	hsa04110	"Cell cycle"	
kegg	CDKN2B	hsa04350	"TGF-beta signaling pathway"	
kegg	CDKN2B	hsa05200	"Pathways in cancer"	
kegg	CDKN2B	hsa05222	"Small cell lung cancer"	
kegg	CDKN2C	hsa04110	"Cell cycle"	
kegg	CDKN2D	hsa04110	"Cell cycle"	
kegg	CDO1	hsa00270	"Cysteine and methionine metabolism"	
kegg	CDO1	hsa00430	"Taurine and hypotaurine metabolism"	
kegg	CDO1	hsa01100	"Metabolic pathways"	
kegg	CDS1	hsa00564	"Glycerophospholipid metabolism"	
kegg	CDS1	hsa01100	"Metabolic pathways"	
kegg	CDS1	hsa04070	"Phosphatidylinositol signaling system"	
kegg	CDS2	hsa00564	"Glycerophospholipid metabolism"	
kegg	CDS2	hsa01100	"Metabolic pathways"	
kegg	CDS2	hsa04070	"Phosphatidylinositol signaling system"	
kegg	CEBPA	hsa05200	"Pathways in cancer"	
kegg	CEBPA	hsa05221	"Acute myeloid leukemia"	
kegg	CEL	hsa00100	"Steroid biosynthesis"	
kegg	CEL	hsa00561	"Glycerolipid metabolism"	
kegg	CEL	hsa01100	"Metabolic pathways"	
kegg	CEL	hsa04972	"Pancreatic secretion"	
kegg	CEL	hsa04975	"Fat digestion and absorption"	
kegg	CELA2A	hsa04972	"Pancreatic secretion"	
kegg	CELA2A	hsa04974	"Protein digestion and absorption"	
kegg	CELA2B	hsa04972	"Pancreatic secretion"	
kegg	CELA2B	hsa04974	"Protein digestion and absorption"	
kegg	CELA3A	hsa04972	"Pancreatic secretion"	
kegg	CELA3A	hsa04974	"Protein digestion and absorption"	
kegg	CELA3B	hsa04972	"Pancreatic secretion"	
kegg	CELA3B	hsa04974	"Protein digestion and absorption"	
kegg	CEPT1	hsa00564	"Glycerophospholipid metabolism"	
kegg	CEPT1	hsa00565	"Ether lipid metabolism"	
kegg	CEPT1	hsa01100	"Metabolic pathways"	
kegg	CER1	hsa04310	"Wnt signaling pathway"	
kegg	CERK	hsa00600	"Sphingolipid metabolism"	
kegg	CES1	hsa00983	"Drug metabolism - other enzymes"	
kegg	CES1	hsa01100	"Metabolic pathways"	
kegg	CES2	hsa00983	"Drug metabolism - other enzymes"	
kegg	CES5A	hsa00983	"Drug metabolism - other enzymes"	
kegg	CES5A	hsa01100	"Metabolic pathways"	
kegg	CETN2	hsa03420	"Nucleotide excision repair"	
kegg	CFL1	hsa04360	"Axon guidance"	
kegg	CFL1	hsa04666	"Fc gamma R-mediated phagocytosis"	
kegg	CFL1	hsa04810	"Regulation of actin cytoskeleton"	
kegg	CFLAR	hsa04210	Apoptosis	
kegg	CFLAR	hsa05142	"Chagas disease (American trypanosomiasis)"	
kegg	CFTR	hsa02010	"ABC transporters"	
kegg	CFTR	hsa04971	"Gastric acid secretion"	
kegg	CFTR	hsa04972	"Pancreatic secretion"	
kegg	CFTR	hsa04976	"Bile secretion"	
kegg	CFTR	hsa05110	"Vibrio cholerae infection"	
kegg	CGA	hsa04080	"Neuroactive ligand-receptor interaction"	
kegg	CGA	hsa04912	"GnRH signaling pathway"	
kegg	CGA	hsa05320	"Autoimmune thyroid disease"	
kegg	CGN	hsa04530	"Tight junction"	
kegg	CH25H	hsa00120	"Primary bile acid biosynthesis"	
kegg	CHAD	hsa04510	"Focal adhesion"	
kegg	CHAD	hsa04512	"ECM-receptor interaction"	
kegg	CHAT	hsa00564	"Glycerophospholipid metabolism"	
kegg	CHD8	hsa04310	"Wnt signaling pathway"	
kegg	CHDH	hsa00260	"Glycine, serine and threonine metabolism"	
kegg	CHEK1	hsa04110	"Cell cycle"	
kegg	CHEK1	hsa04115	"p53 signaling pathway"	
kegg	CHEK2	hsa04110	"Cell cycle"	
kegg	CHEK2	hsa04115	"p53 signaling pathway"	
kegg	CHERP	hsa03040	Spliceosome	
kegg	CHI3L1	hsa00520	"Amino sugar and nucleotide sugar metabolism"	
kegg	CHIA	hsa00520	"Amino sugar and nucleotide sugar metabolism"	
kegg	CHIT1	hsa00520	"Amino sugar and nucleotide sugar metabolism"	
kegg	CHKA	hsa00564	"Glycerophospholipid metabolism"	
kegg	CHKA	hsa01100	"Metabolic pathways"	
kegg	CHKB	hsa00564	"Glycerophospholipid metabolism"	
kegg	CHKB	hsa01100	"Metabolic pathways"	
kegg	CHMP1B	hsa04144	Endocytosis	
kegg	CHMP2A	hsa04144	Endocytosis	
kegg	CHMP2B	hsa04144	Endocytosis	
kegg	CHMP4A	hsa04144	Endocytosis	
kegg	CHMP4B	hsa04144	Endocytosis	
kegg	CHMP4C	hsa04144	Endocytosis	
kegg	CHMP5	hsa04144	Endocytosis	
kegg	CHMP6	hsa04144	Endocytosis	
kegg	CHP1	hsa04010	"MAPK signaling pathway"	
kegg	CHP1	hsa04020	"Calcium signaling pathway"	
kegg	CHP1	hsa04114	"Oocyte meiosis"	
kegg	CHP1	hsa04210	Apoptosis	
kegg	CHP1	hsa04310	"Wnt signaling pathway"	
kegg	CHP1	hsa04360	"Axon guidance"	
kegg	CHP1	hsa04370	"VEGF signaling pathway"	
kegg	CHP1	hsa04650	"Natural killer cell mediated cytotoxicity"	
kegg	CHP1	hsa04660	"T cell receptor signaling pathway"	
kegg	CHP1	hsa04662	"B cell receptor signaling pathway"	
kegg	CHP1	hsa04720	"Long-term potentiation"	
kegg	CHP1	hsa05010	"Alzheimer's disease"	
kegg	CHP1	hsa05014	"Amyotrophic lateral sclerosis (ALS)"	
kegg	CHP2	hsa04010	"MAPK signaling pathway"	
kegg	CHP2	hsa04020	"Calcium signaling pathway"	
kegg	CHP2	hsa04114	"Oocyte meiosis"	
kegg	CHP2	hsa04210	Apoptosis	
kegg	CHP2	hsa04310	"Wnt signaling pathway"	
kegg	CHP2	hsa04360	"Axon guidance"	
kegg	CHP2	hsa04370	"VEGF signaling pathway"	
kegg	CHP2	hsa04650	"Natural killer cell mediated cytotoxicity"	
kegg	CHP2	hsa04660	"T cell receptor signaling pathway"	
kegg	CHP2	hsa04662	"B cell receptor signaling pathway"	
kegg	CHP2	hsa04720	"Long-term potentiation"	
kegg	CHP2	hsa05010	"Alzheimer's disease"	
kegg	CHP2	hsa05014	"Amyotrophic lateral sclerosis (ALS)"	
kegg	CHPF	hsa00532	"Glycosaminoglycan biosynthesis - chondroitin sulfate"	
kegg	CHPF	hsa01100	"Metabolic pathways"	
kegg	CHPF2	hsa00532	"Glycosaminoglycan biosynthesis - chondroitin sulfate"	
kegg	CHPF2	hsa01100	"Metabolic pathways"	
kegg	CHPT1	hsa00564	"Glycerophospholipid metabolism"	
kegg	CHPT1	hsa00565	"Ether lipid metabolism"	
kegg	CHPT1	hsa01100	"Metabolic pathways"	
kegg	CHRD	hsa04350	"TGF-beta signaling pathway"	
kegg	CHRM1	hsa04020	"Calcium signaling pathway"	
kegg	CHRM1	hsa04080	"Neuroactive ligand-receptor interaction"	
kegg	CHRM1	hsa04810	"Regulation of actin cytoskeleton"	
kegg	CHRM3	hsa04020	"Calcium signaling pathway"	
kegg	CHRM3	hsa04080	"Neuroactive ligand-receptor interaction"	
kegg	CHRM3	hsa04810	"Regulation of actin cytoskeleton"	
kegg	CHRM3	hsa04970	"Salivary secretion"	
kegg	CHRM3	hsa04971	"Gastric acid secretion"	
kegg	CHRM3	hsa04972	"Pancreatic secretion"	
kegg	CHRM4	hsa04080	"Neuroactive ligand-receptor interaction"	
kegg	CHRM4	hsa04810	"Regulation of actin cytoskeleton"	
kegg	CHRM5	hsa04020	"Calcium signaling pathway"	
kegg	CHRM5	hsa04080	"Neuroactive ligand-receptor interaction"	
kegg	CHRM5	hsa04810	"Regulation of actin cytoskeleton"	
kegg	CHRNA1	hsa04080	"Neuroactive ligand-receptor interaction"	
kegg	CHRNA10	hsa04080	"Neuroactive ligand-receptor interaction"	
kegg	CHRNA2	hsa04080	"Neuroactive ligand-receptor interaction"	
kegg	CHRNA3	hsa04080	"Neuroactive ligand-receptor interaction"	
kegg	CHRNA4	hsa04080	"Neuroactive ligand-receptor interaction"	
kegg	CHRNA5	hsa04080	"Neuroactive ligand-receptor interaction"	
kegg	CHRNA6	hsa04080	"Neuroactive ligand-receptor interaction"	
kegg	CHRNA7	hsa04020	"Calcium signaling pathway"	
kegg	CHRNA7	hsa04080	"Neuroactive ligand-receptor interaction"	
kegg	CHRNA9	hsa04080	"Neuroactive ligand-receptor interaction"	
kegg	CHRNB1	hsa04080	"Neuroactive ligand-receptor interaction"	
kegg	CHRNB2	hsa04080	"Neuroactive ligand-receptor interaction"	
kegg	CHRNB3	hsa04080	"Neuroactive ligand-receptor interaction"	
kegg	CHRNB4	hsa04080	"Neuroactive ligand-receptor interaction"	
kegg	CHRND	hsa04080	"Neuroactive ligand-receptor interaction"	
kegg	CHRNE	hsa04080	"Neuroactive ligand-receptor interaction"	
kegg	CHRNG	hsa04080	"Neuroactive ligand-receptor interaction"	
kegg	CHST1	hsa00533	"Glycosaminoglycan biosynthesis - keratan sulfate"	
kegg	CHST10	hsa00514	"Other types of O-glycan biosynthesis"	
kegg	CHST11	hsa00532	"Glycosaminoglycan biosynthesis - chondroitin sulfate"	
kegg	CHST11	hsa00920	"Sulfur metabolism"	
kegg	CHST12	hsa00532	"Glycosaminoglycan biosynthesis - chondroitin sulfate"	
kegg	CHST12	hsa00920	"Sulfur metabolism"	
kegg	CHST13	hsa00532	"Glycosaminoglycan biosynthesis - chondroitin sulfate"	
kegg	CHST13	hsa00920	"Sulfur metabolism"	
kegg	CHST14	hsa00532	"Glycosaminoglycan biosynthesis - chondroitin sulfate"	
kegg	CHST15	hsa00532	"Glycosaminoglycan biosynthesis - chondroitin sulfate"	
kegg	CHST2	hsa00533	"Glycosaminoglycan biosynthesis - keratan sulfate"	
kegg	CHST3	hsa00532	"Glycosaminoglycan biosynthesis - chondroitin sulfate"	
kegg	CHST4	hsa00533	"Glycosaminoglycan biosynthesis - keratan sulfate"	
kegg	CHST6	hsa00533	"Glycosaminoglycan biosynthesis - keratan sulfate"	
kegg	CHST7	hsa00532	"Glycosaminoglycan biosynthesis - chondroitin sulfate"	
kegg	CHSY1	hsa00532	"Glycosaminoglycan biosynthesis - chondroitin sulfate"	
kegg	CHSY1	hsa01100	"Metabolic pathways"	
kegg	CHSY3	hsa00532	"Glycosaminoglycan biosynthesis - chondroitin sulfate"	
kegg	CHSY3	hsa01100	"Metabolic pathways"	
kegg	CHUK	hsa04010	"MAPK signaling pathway"	
kegg	CHUK	hsa04062	"Chemokine signaling pathway"	
kegg	CHUK	hsa04210	Apoptosis	
kegg	CHUK	hsa04380	"Osteoclast differentiation"	
kegg	CHUK	hsa04620	"Toll-like receptor signaling pathway"	
kegg	CHUK	hsa04621	"NOD-like receptor signaling pathway"	
kegg	CHUK	hsa04622	"RIG-I-like receptor signaling pathway"	
kegg	CHUK	hsa04623	"Cytosolic DNA-sensing pathway"	
kegg	CHUK	hsa04660	"T cell receptor signaling pathway"	
kegg	CHUK	hsa04662	"B cell receptor signaling pathway"	
kegg	CHUK	hsa04920	"Adipocytokine signaling pathway"	
kegg	CHUK	hsa05120	"Epithelial cell signaling in Helicobacter pylori infection"	
kegg	CHUK	hsa05131	Shigellosis	
kegg	CHUK	hsa05142	"Chagas disease (American trypanosomiasis)"	
kegg	CHUK	hsa05145	Toxoplasmosis	
kegg	CHUK	hsa05160	"Hepatitis C"	
kegg	CHUK	hsa05200	"Pathways in cancer"	
kegg	CHUK	hsa05212	"Pancreatic cancer"	
kegg	CHUK	hsa05215	"Prostate cancer"	
kegg	CHUK	hsa05220	"Chronic myeloid leukemia"	
kegg	CHUK	hsa05221	"Acute myeloid leukemia"	
kegg	CHUK	hsa05222	"Small cell lung cancer"	
kegg	CIR1	hsa04330	"Notch signaling pathway"	
kegg	CIRH1A	hsa03008	"Ribosome biogenesis in eukaryotes"	
kegg	CISH	hsa04630	"Jak-STAT signaling pathway"	
kegg	CKAP4	hsa04141	"Protein processing in endoplasmic reticulum"	
kegg	CKB	hsa00330	"Arginine and proline metabolism"	
kegg	CKB	hsa01100	"Metabolic pathways"	
kegg	CKM	hsa00330	"Arginine and proline metabolism"	
kegg	CKM	hsa01100	"Metabolic pathways"	
kegg	CKMT1A	hsa00330	"Arginine and proline metabolism"	
kegg	CKMT1A	hsa01100	"Metabolic pathways"	
kegg	CKMT2	hsa00330	"Arginine and proline metabolism"	
kegg	CKMT2	hsa01100	"Metabolic pathways"	
kegg	CKS1B	hsa05200	"Pathways in cancer"	
kegg	CKS1B	hsa05222	"Small cell lung cancer"	
kegg	CLCA1	hsa04740	"Olfactory transduction"	
kegg	CLCA1	hsa04972	"Pancreatic secretion"	
kegg	CLCA2	hsa04740	"Olfactory transduction"	
kegg	CLCA2	hsa04972	"Pancreatic secretion"	
kegg	CLCA4	hsa04740	"Olfactory transduction"	
kegg	CLCA4	hsa04972	"Pancreatic secretion"	
kegg	CLCF1	hsa04060	"Cytokine-cytokine receptor interaction"	
kegg	CLCF1	hsa04630	"Jak-STAT signaling pathway"	
kegg	CLCNKB	hsa04966	"Collecting duct acid secretion"	
kegg	CLDN1	hsa04514	"Cell adhesion molecules (CAMs)"	
kegg	CLDN1	hsa04530	"Tight junction"	
kegg	CLDN1	hsa04670	"Leukocyte transendothelial migration"	
kegg	CLDN1	hsa05130	"Pathogenic Escherichia coli infection"	
kegg	CLDN1	hsa05160	"Hepatitis C"	
kegg	CLDN10	hsa04514	"Cell adhesion molecules (CAMs)"	
kegg	CLDN10	hsa04530	"Tight junction"	
kegg	CLDN10	hsa04670	"Leukocyte transendothelial migration"	
kegg	CLDN10	hsa05160	"Hepatitis C"	
kegg	CLDN11	hsa04514	"Cell adhesion molecules (CAMs)"	
kegg	CLDN11	hsa04530	"Tight junction"	
kegg	CLDN11	hsa04670	"Leukocyte transendothelial migration"	
kegg	CLDN11	hsa05160	"Hepatitis C"	
kegg	CLDN14	hsa04514	"Cell adhesion molecules (CAMs)"	
kegg	CLDN14	hsa04530	"Tight junction"	
kegg	CLDN14	hsa04670	"Leukocyte transendothelial migration"	
kegg	CLDN14	hsa05160	"Hepatitis C"	
kegg	CLDN15	hsa04514	"Cell adhesion molecules (CAMs)"	
kegg	CLDN15	hsa04530	"Tight junction"	
kegg	CLDN15	hsa04670	"Leukocyte transendothelial migration"	
kegg	CLDN15	hsa05160	"Hepatitis C"	
kegg	CLDN16	hsa04514	"Cell adhesion molecules (CAMs)"	
kegg	CLDN16	hsa04530	"Tight junction"	
kegg	CLDN16	hsa04670	"Leukocyte transendothelial migration"	
kegg	CLDN16	hsa05160	"Hepatitis C"	
kegg	CLDN17	hsa04514	"Cell adhesion molecules (CAMs)"	
kegg	CLDN17	hsa04530	"Tight junction"	
kegg	CLDN17	hsa04670	"Leukocyte transendothelial migration"	
kegg	CLDN17	hsa05160	"Hepatitis C"	
kegg	CLDN18	hsa04514	"Cell adhesion molecules (CAMs)"	
kegg	CLDN18	hsa04530	"Tight junction"	
kegg	CLDN18	hsa04670	"Leukocyte transendothelial migration"	
kegg	CLDN18	hsa05160	"Hepatitis C"	
kegg	CLDN19	hsa04514	"Cell adhesion molecules (CAMs)"	
kegg	CLDN19	hsa04530	"Tight junction"	
kegg	CLDN19	hsa04670	"Leukocyte transendothelial migration"	
kegg	CLDN19	hsa05160	"Hepatitis C"	
kegg	CLDN2	hsa04514	"Cell adhesion molecules (CAMs)"	
kegg	CLDN2	hsa04530	"Tight junction"	
kegg	CLDN2	hsa04670	"Leukocyte transendothelial migration"	
kegg	CLDN2	hsa05160	"Hepatitis C"	
kegg	CLDN20	hsa04514	"Cell adhesion molecules (CAMs)"	
kegg	CLDN20	hsa04530	"Tight junction"	
kegg	CLDN20	hsa04670	"Leukocyte transendothelial migration"	
kegg	CLDN20	hsa05160	"Hepatitis C"	
kegg	CLDN22	hsa04514	"Cell adhesion molecules (CAMs)"	
kegg	CLDN22	hsa04530	"Tight junction"	
kegg	CLDN22	hsa04670	"Leukocyte transendothelial migration"	
kegg	CLDN22	hsa05160	"Hepatitis C"	
kegg	CLDN23	hsa04514	"Cell adhesion molecules (CAMs)"	
kegg	CLDN23	hsa04530	"Tight junction"	
kegg	CLDN23	hsa04670	"Leukocyte transendothelial migration"	
kegg	CLDN23	hsa05160	"Hepatitis C"	
kegg	CLDN3	hsa04514	"Cell adhesion molecules (CAMs)"	
kegg	CLDN3	hsa04530	"Tight junction"	
kegg	CLDN3	hsa04670	"Leukocyte transendothelial migration"	
kegg	CLDN3	hsa05160	"Hepatitis C"	
kegg	CLDN4	hsa04514	"Cell adhesion molecules (CAMs)"	
kegg	CLDN4	hsa04530	"Tight junction"	
kegg	CLDN4	hsa04670	"Leukocyte transendothelial migration"	
kegg	CLDN4	hsa05160	"Hepatitis C"	
kegg	CLDN5	hsa04514	"Cell adhesion molecules (CAMs)"	
kegg	CLDN5	hsa04530	"Tight junction"	
kegg	CLDN5	hsa04670	"Leukocyte transendothelial migration"	
kegg	CLDN5	hsa05160	"Hepatitis C"	
kegg	CLDN6	hsa04514	"Cell adhesion molecules (CAMs)"	
kegg	CLDN6	hsa04530	"Tight junction"	
kegg	CLDN6	hsa04670	"Leukocyte transendothelial migration"	
kegg	CLDN6	hsa05160	"Hepatitis C"	
kegg	CLDN7	hsa04514	"Cell adhesion molecules (CAMs)"	
kegg	CLDN7	hsa04530	"Tight junction"	
kegg	CLDN7	hsa04670	"Leukocyte transendothelial migration"	
kegg	CLDN7	hsa05160	"Hepatitis C"	
kegg	CLDN8	hsa04514	"Cell adhesion molecules (CAMs)"	
kegg	CLDN8	hsa04530	"Tight junction"	
kegg	CLDN8	hsa04670	"Leukocyte transendothelial migration"	
kegg	CLDN8	hsa05160	"Hepatitis C"	
kegg	CLDN9	hsa04514	"Cell adhesion molecules (CAMs)"	
kegg	CLDN9	hsa04530	"Tight junction"	
kegg	CLDN9	hsa04670	"Leukocyte transendothelial migration"	
kegg	CLDN9	hsa05160	"Hepatitis C"	
kegg	CLEC4M	hsa04145	Phagosome	
kegg	CLN3	hsa04142	Lysosome	
kegg	CLN5	hsa04142	Lysosome	
kegg	CLNS1A	hsa03013	"RNA transport"	
kegg	CLOCK	hsa04710	"Circadian rhythm - mammal"	
kegg	CLP1	hsa03015	"mRNA surveillance pathway"	
kegg	CLPS	hsa04975	"Fat digestion and absorption"	
kegg	CLTA	hsa04142	Lysosome	
kegg	CLTA	hsa04144	Endocytosis	
kegg	CLTA	hsa05016	"Huntington's disease"	
kegg	CLTA	hsa05100	"Bacterial invasion of epithelial cells"	
